time,posX,posY,posZ,velX,velY,velZ,thrust,mass,angleError,fuel
0,050,-1,10,2495,01,0,05,-22,15,-99,61,0,87,691306,4,39117,92,11,00,13517,9
0,100,-2,22,2490,04,0,09,-22,42,-99,24,0,71,690722,7,39106,59,10,64,13506,6
0,150,-3,34,2485,09,0,12,-22,72,-98,88,0,51,690173,4,39095,28,9,98,13495,3
0,200,-4,49,2480,15,0,14,-23,10,-98,58,0,24,689700,4,39083,97,8,87,13484,0
0,250,-5,66,2475,23,0,14,-23,55,-98,36,-0,09,689340,7,39072,66,7,21,13472,7
0,300,-6,84,2470,31,0,14,-24,03,-98,15,0,11,689020,6,39061,37,5,15,13461,4
0,350,-8,06,2465,41,0,15,-24,47,-97,89,0,38,688624,2,39050,07,3,12,13450,1
0,400,-9,29,2460,53,0,17,-24,54,-97,58,0,56,688158,9,39038,79,3,46,13438,8
0,450,-10,50,2455,65,0,21,-24,09,-97,28,0,70,687701,8,39027,51,5,80,13427,5
0,500,-11,70,2450,80,0,24,-23,60,-97,00,0,82,687282,6,39016,24,7,87,13416,2
0,550,-12,86,2445,95,0,29,-23,11,-96,73,0,95,686874,8,39004,98,9,31,13405,0
0,600,-14,01,2441,13,0,34,-22,70,-96,41,1,08,686404,8,38993,72,10,17,13393,7
0,650,-15,14,2436,31,0,40,-22,38,-96,05,1,22,685882,9,38982,47,10,61,13382,5
0,700,-16,25,2431,52,0,46,-22,11,-95,68,1,39,685346,4,38971,23,10,75,13371,2
0,750,-17,35,2426,75,0,54,-21,86,-95,31,1,59,684815,1,38960,00,10,64,13360,0
0,800,-18,43,2421,99,0,62,-21,62,-94,97,1,88,684314,3,38948,78,10,31,13348,8
0,850,-19,51,2417,25,0,73,-21,37,-94,67,2,26,683876,4,38937,56,9,77,13337,6
0,900,-20,57,2412,52,0,85,-21,10,-94,39,2,34,683473,9,38926,36,9,23,13326,4
0,950,-21,62,2407,81,0,95,-20,76,-94,13,1,95,683096,2,38915,16,8,66,13315,2
1,000,-22,64,2403,11,1,04,-20,33,-93,88,1,66,682721,9,38903,96,7,70,13304,0
1,050,-23,65,2398,42,1,12,-19,85,-93,62,1,46,682351,8,38892,77,6,24,13292,8
1,100,-24,63,2393,75,1,19,-19,39,-93,33,1,32,680970,9,38881,59,4,70,13281,6
1,150,-25,59,2389,09,1,25,-19,22,-93,02,1,21,679258,6,38870,45,4,57,13270,5
1,200,-26,56,2384,45,1,31,-19,65,-92,72,1,11,677606,8,38859,32,6,21,13259,3
1,250,-27,56,2379,82,1,36,-20,13,-92,46,1,01,676107,4,38848,23,7,94,13248,2
1,300,-28,58,2375,20,1,41,-20,60,-92,19,0,92,674637,5,38837,16,9,20,13237,2
