time,posX,posY,posZ,velX,velY,velZ,thrust,mass,angleError,fuel
0,050,-0,24,2495,01,0,01,-4,87,-99,58,0,24,703374,4,39803,44,6,35,14203,4
0,100,-0,49,2490,04,0,02,-5,01,-99,16,0,33,702718,6,39791,91,6,19,14191,9
0,150,-0,74,2485,09,0,04,-5,16,-98,74,0,43,702073,1,39780,40,5,89,14180,4
0,200,-1,00,2480,17,0,07,-5,31,-98,33,0,54,701437,2,39768,89,5,43,14168,9
0,250,-1,27,2475,26,0,10,-5,49,-97,93,0,67,700817,9,39757,40,4,78,14157,4
0,300,-1,55,2470,37,0,14,-5,71,-97,54,0,84,700230,4,39745,91,3,88,14145,9
0,350,-1,85,2465,51,0,18,-6,01,-97,20,0,92,699706,1,39734,44,2,72,14134,4
0,400,-2,16,2460,65,0,22,-6,40,-96,89,0,74,699227,8,39722,98,1,60,14123,0
0,450,-2,48,2455,82,0,26,-6,40,-96,57,0,61,698743,6,39711,52,2,26,14111,5
0,500,-2,79,2451,00,0,28,-5,99,-96,24,0,51,698259,4,39700,06,3,71,14100,1
0,550,-3,08,2446,19,0,31,-5,68,-95,88,0,41,697727,8,39688,62,4,75,14088,6
0,600,-3,36,2441,41,0,33,-5,45,-95,49,0,32,697158,3,39677,19,5,44,14077,2
0,650,-3,63,2436,65,0,34,-5,28,-95,08,0,22,696576,0,39665,77,5,89,14065,8
0,700,-3,89,2431,90,0,35,-5,12,-94,67,0,14,695991,1,39654,35,6,17,14054,4
0,750,-4,14,2427,18,0,35,-4,98,-94,26,0,06,695409,4,39642,95,6,32,14042,9
0,800,-4,39,2422,48,0,35,-4,84,-93,86,-0,04,694832,9,39631,55,6,34,14031,6
0,850,-4,62,2417,79,0,35,-4,72,-93,45,-0,14,693791,6,39620,16,6,25,14020,2
0,900,-4,86,2413,13,0,34,-4,59,-93,04,-0,25,691533,3,39608,81,6,05,14008,8
0,950,-5,08,2408,49,0,32,-4,46,-92,65,-0,39,689316,7,39597,49,5,73,13997,5
1,000,-5,30,2403,87,0,30,-4,32,-92,26,-0,57,687165,9,39586,21,5,28,13986,2
1,050,-5,52,2399,26,0,27,-4,17,-91,90,-0,83,685143,1,39574,96,4,77,13975,0
